
> earth-3d-next@3.0.0 dev
> next dev

   ▲ Next.js 15.5.18
   - Local:        http://localhost:3000
   - Network:      http://192.168.1.152:3000

 ✓ Starting...
 ✓ Ready in 2.1s
 ○ Compiling / ...
 ✓ Compiled / in 4s (572 modules)
 GET / 200 in 4528ms
 ⚠ Cross origin request detected from 127.0.0.1 to /_next/* resource. In a future major version of Next.js, you will need to explicitly configure "allowedDevOrigins" in next.config to allow this.
Read more: https://nextjs.org/docs/app/api-reference/config/next-config-js/allowedDevOrigins
 ○ Compiling /api/earth/tileset.json ...
 ✓ Compiled /api/earth/tileset.json in 1239ms (639 modules)
 GET /api/earth/tiles/205270616143/1005/6/0.glb 200 in 250ms
 GET /api/earth/tiles/205270616142/1005/6/0.glb 200 in 270ms
 GET /api/earth/tiles/20527072/1005/1/1030.glb 200 in 274ms
 GET /api/earth/tiles/034/1008/1/1032.glb 200 in 250ms
 GET /api/earth/tiles/2142/1005.json 200 in 252ms
 GET /api/earth/tiles/314/1008/1/1032.glb 200 in 277ms
 GET /api/earth/tiles/2142/1005/1/1030.glb 200 in 264ms
 GET /api/earth/tiles/205253/1005/1/1030.glb 200 in 252ms
 GET /api/earth/tiles/20527061616/1005/1/1030.glb 200 in 241ms
 GET /api/earth/tiles/134/1008/1/1032.glb 200 in 250ms
 GET /api/earth/tiles/2042/1005/1/1030.glb 200 in 231ms
 GET /api/earth/tiles/20527061617/1005/1/1030.glb 200 in 240ms
 GET /api/earth/tiles/037/1008/1/1032.glb 200 in 222ms
 GET /api/earth/tiles/304/1008/1/1032.glb 200 in 218ms
 GET /api/earth/tiles/2052706163/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/2140/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/2052706162/1005/1/1030.glb 200 in 223ms
 GET /api/earth/tiles/124/1008/1/1032.glb 200 in 236ms
 GET /api/earth/tiles/205260/1005/1/1030.glb 200 in 218ms
 GET /api/earth/tiles/305/1008/1/1032.glb 200 in 246ms
 GET /api/earth/tiles/205262/1005/1/1030.glb 200 in 219ms
 GET /api/earth/tiles/2040/1005/1/1030.glb 200 in 260ms
 GET /api/earth/tiles/2052706172/1005/1/1030.glb 200 in 234ms
 GET /api/earth/tiles/136/1008/1/1032.glb 200 in 241ms
 GET /api/earth/tiles/2052706141/1005/1/1030.glb 200 in 261ms
 GET /api/earth/tiles/2052706140/1005/1/1030.glb 200 in 233ms
 GET /api/earth/tiles/3062/1005.json 200 in 220ms
 GET /api/earth/tiles/3062/1005/1/1030.glb 200 in 226ms
 GET /api/earth/tiles/2143/1005/1/1030.glb 200 in 229ms
 GET /api/earth/tiles/2052706150/1005/1/1030.glb 200 in 246ms
 GET /api/earth/tiles/3153/1008/1/1032.glb 200 in 219ms
 GET /api/earth/tiles/20527061435/1005/1/1030.glb 200 in 247ms
 GET /api/earth/tiles/20527061434/1005/1/1030.glb 200 in 417ms
 GET /api/earth/tiles/126/1008/1/1032.glb 200 in 408ms
 GET /api/earth/tiles/20527071/1005/1/1030.glb 200 in 257ms
 GET /api/earth/tiles/127/1008/1/1032.glb 200 in 241ms
 GET /api/earth/tiles/2052706153/1005/1/1030.glb 200 in 224ms
 GET /api/earth/tiles/2052706171/1005/1/1030.glb 200 in 248ms
 GET /api/earth/tiles/20527073/1005/1/1030.glb 200 in 234ms
 GET /api/earth/tiles/3060/1005.json 200 in 235ms
 GET /api/earth/tiles/3060/1005/1/1030.glb 200 in 233ms
 GET /api/earth/tiles/0362/1005/1/1030.glb 200 in 215ms
 GET /api/earth/tiles/205270614361/1004/6/0.glb 200 in 245ms
